plot_key,SI_gada_plot,SI_gada_n,n_species
46.38_-65.92,12.7977610960233,7,1
47.16_-66.16,11.1127689309129,7,1
46.66_-65.8,17.0156465262994,3,1
46.29_-65.78,13.5727712462479,7,2
45.96_-65.77,12.0483905276882,4,1
46.6_-64.9,8.37077045176775,4,1
47.4_-66.39,12.3322278624737,9,1
46.67_-65.23,13.7344755292268,3,2
46.82_-65.51,13.0491651229348,7,1
46.38_-65.93,13.2594976209672,14,1
44.4197_-84.7974,12.181203104816,5,3
47.29_-65.59,10.8437873648267,5,1
48.6635_-94.3229,11.3779877849456,6,1
47.48_-67.01,12.4868036491453,5,1
47.4_-66.34,12.106732690357,7,2
47.5941_-91.9472,16.0362975313922,11,2
45.73_-65.3,13.520156743856,5,2
46.41_-65.53,11.9680628768126,3,1
46.3882_-88.4141,15.3837309019524,4,2
64.1228_-144.5154,6.63405387936521,1,1
46.14_-64.82,14.2982966038625,5,1
48.1706_-92.844,11.2976023083604,6,1
47.3774_-65.7462,11.5435524022461,1,1
46.13_-65.13,11.0223361699723,4,1
46.01_-64.81,12.840200412991,5,2
47.14_-65.6,12.0055420814012,9,1
48.57_-58.33,11.599841954165,41,1
44.8661_-70.9686,13.0728237114865,6,1
46.82_-65.21,9.54687201133967,7,1
47.05_-65.98,11.5325497636029,10,1
47.26_-65.44,9.08246261062051,12,1
62.6624_-142.1115,7.09567481572329,3,1
47.69_-53.36,5.42670094866179,1,1
48.12_-58.9,8.49858866272225,30,1
48.85_-55.7,6.32580798196544,37,1
47.8412_-90.297,15.2179346630254,7,1
45.6465_-64.1375,15.141056440409,1,1
45.6479_-64.1383,15.2693083132382,2,1
45.6502_-64.1173,16.1554517004727,2,1
46.21_-65.48,11.1921461304604,6,2
47.1379_-92.0692,10.0776334969014,9,1
46.09_-65.66,13.9776978883303,6,1
47.3_-65.41,12.1998481100307,13,2
46.16_-66.11,11.127708396819,19,4
47.18_-65.64,13.0865699231763,12,4
46.63_-65.1,10.5005093353442,5,1
47.06_-65.96,12.4818565479289,6,1
47.23_-65.6,11.2537900214621,13,2
47.4114_-66.0359,16.5245184152586,1,1
46.7054_-93.9609,21.5407435153908,3,1
47.4246_-65.8091,15.795538404153,1,1
46.1447_-90.5641,9.24945013413927,5,1
47.42_-66.14,10.904827205588,7,1
45.9643_-65.6149,12.0289006476749,3,1
46.92_-65.13,9.05195949577782,2,1
48.1596_-92.8976,14.0300379097491,7,3
46.99_-65.23,11.4327737140413,3,1
47.5412_-91.735,12.4120868216894,7,1
45.73_-67.11,12.4150497479642,3,2
47.27_-65.34,9.85849882269666,5,1
44.9523_-68.7779,7.54056057701698,5,1
46.5681_-93.0191,10.5419254451533,16,1
47.28_-66.28,8.96896714710007,4,2
65.1078_-149.6377,8.09612998587532,3,1
44.6239_-64.1277,13.5263040495422,3,1
48.36_-53.69,8.32531995490518,40,1
47.7502_-92.1728,11.704488039654,7,1
46.08_-65.15,11.0375793803206,3,1
47.5844_-65.4122,20.3958681069923,1,1
45.28_-66.58,11.456615559182,3,1
47.65_-72.59,18.3492585373706,5,3
47.23_-65.47,11.0207901142257,2,1
46.7643_-93.1554,18.7926186548813,16,2
46.66_-65.73,11.9978771276472,5,1
47.449_-66.7132,13.8661056352767,1,1
47.4504_-65.7584,12.5260864776723,1,1
46.6682_-69.7282,10.5208376151517,5,1
45.95_-65.79,16.6926719437411,3,1
48.11_-71.02,12.1503847623399,3,1
47.8_-70.24,20.5077788479469,9,1
46.9631_-65.9622,16.6870275132005,1,1
46.23_-65.55,14.0657919915346,3,1
46.9607_-66.6258,8.70662446866213,1,1
47.8837_-91.6122,13.4112,4,1
46.1_-65.67,15.9781138242537,3,1
46.08_-66.11,11.6767789365634,6,3
47.48_-65.58,14.0088878069545,6,1
49.3473_-95.1458,15.4642844489617,7,1
48.32_-71.66,13.5518245698158,26,3
45.8626_-90.6427,18.5108901384295,16,2
46.0745_-88.5123,12.9454507136036,7,1
45.45_-66.93,11.6052261558691,10,1
47.84_-64.67,11.1702235456316,5,1
47.17_-65.45,13.7947863437215,8,2
46.84_-65.34,13.8060498008197,15,3
46_-64.83,13.397077679646,6,2
47.17_-65.8,11.5934306420934,12,1
45.83_-67.15,8.05988692402423,1,1
47.4725_-66.5315,15.8768126053859,1,1
47.17_-65.82,13.5249629177482,4,1
46.45_-66.26,25.1307966203797,1,1
47.25_-65.58,9.62655759461084,4,1
47.29_-65.72,13.2483101400543,3,1
53.66_-60.75,6.58325795349304,12,1
47.6575_-94.4766,11.6576095255715,10,1
45.8083_-89.4127,10.4250762645575,3,1
46.09_-66.53,13.0578722025686,4,1
45.25_-66.36,11.1260224833985,8,2
48.22_-55.74,9.99214355737473,1,1
47.03_-65.24,10.5184056231899,1,1
46.17_-66.38,13.7219000261407,5,2
47.4808_-66.9163,17.0970197140055,1,1
46.2446_-87.4674,11.8476404123396,4,1
46.53_-93.1595,11.9261049730745,7,1
45.0759_-67.7146,10.1130490952696,7,1
48.195_-94.2984,5.80256345852052,3,1
48.63_-71.36,12.9388627504013,4,1
47.032_-66.0892,10.8519333604601,1,1
46.59_-66.33,10.1369219374325,4,1
46.14_-65.36,13.8894124757552,4,1
47.63_-65.57,12.7285398513117,4,1
46.37_-65.51,13.2677388735599,6,1
47.4913_-66.0193,13.2370026928329,1,1
46.26_-65.4,10.9943711194564,4,1
44.6514_-64.1611,11.8801549266389,3,1
46.5944_-69.9566,15.0235154608422,6,1
45.2783_-84.0168,12.3999544069025,3,1
46.4138_-69.3327,17.3258867480717,5,1
46.6_-65.38,12.541668119131,3,1
45.94_-65,13.3994108502197,7,3
47.3_-65.75,11.6884792153023,11,1
47.51_-65.7,11.6819585370252,4,1
46.38_-65.64,12.1121358960094,7,1
47.0762_-65.9269,15.9811872474997,1,1
46.16_-65.52,14.950760111958,10,3
47.69_-72.05,12.9932315566154,26,3
46.5234_-85.6788,12.5808685046671,4,1
46.66_-65.29,13.2068330088,3,1
47.5228_-66.019,13.7215779637844,1,1
49.09_-56.11,9.82728168098001,1,1
47.55_-66.03,9.4014221196211,5,1
47.8295_-95.2035,16.3151069566308,4,1
47.68_-66.53,11.0401815494712,2,1
45.8521_-89.9192,13.3486173241429,3,1
46.57_-65.7,14.5241687021406,8,2
46.37_-65.71,13.2913037830423,4,1
46.48_-66.16,14.7616864997551,5,2
47.3_-65.34,10.1207632753761,9,1
46.9_-67.21,13.0062562382224,4,1
46.8_-65.16,10.7450298134993,3,1
47.08_-65.61,10.6249488386955,5,1
65.1265_-148.2875,7.63214033523539,6,1
46.89_-65.69,10.9373804834537,7,1
53.84_-60.11,6.56568701682864,8,2
45.8144_-60.6366,13.1107714426155,3,1
46.0912_-85.1561,11.8872,3,1
45.99_-66.15,10.8815648567662,4,1
48.15_-54.19,7.59799368675898,40,1
47.1303_-65.6455,8.83471246787915,1,1
48.0545_-94.025,11.5457821388623,6,1
46.1082_-65.2138,15.5764897774471,1,1
47.5586_-67.188,13.4348769354622,1,1
44.1019_-66.1088,7.54193765092808,3,1
48.86_-69,9.49323676136391,13,1
46.88_-65.38,13.6230191823546,7,3
60.8382_-150.2103,11.9222376418724,9,1
49.33_-54.38,4.03719139781863,2,1
60.5095_-149.4516,9.08533942527578,6,2
46.4191_-65.4108,12.2834221182169,2,1
46.0944_-60.2915,9.78771163490218,3,1
47.1619_-65.9695,13.574345451412,1,1
46.37_-66.34,13.2271524714249,11,3
46.69_-65.17,12.7546473402965,3,1
49.3_-55.16,10.5601635769746,5,1
46.19_-65.92,13.7760464757854,4,1
47.78_-67.24,13.7002239808036,6,2
46.8_-65.29,12.4094214347477,8,3
46.72_-65.14,12.3946145869556,3,1
47.9714_-90.2735,16.9240835023749,12,1
60.8605_-150.0588,11.1584548435977,6,1
46.23_-67.39,14.9363885593394,3,1
45.83_-67.08,13.9195111542515,9,5
46.2195_-89.2248,17.7438614157667,7,2
47.37_-66.25,10.7800483276292,3,1
45.7111_-62.0372,11.0494447443877,2,1
47.45_-66.2,10.2490523865044,8,1
46.55_-65.37,13.9086063063675,2,1
60.9176_-149.8127,8.23503953068943,4,1
47.41_-65.85,13.0740132934089,10,1
45.1967_-68.6022,14.7007523923032,5,1
47.2239_-65.9517,8.29585869069406,1,1
47.6549_-67.542,12.569689517674,1,1
47.7533_-91.588,13.4858258966767,6,1
47.05_-65.71,9.4337689263978,5,1
45.355_-62.833,12.8937086386131,1,1
47.05_-66.49,9.58356771498977,8,1
47.229_-65.6175,16.7683090870383,1,1
46.82_-67.44,8.15366696301007,1,1
45.7007_-68.4663,17.8730225564141,4,1
46.33_-65.08,9.18393247352762,14,1
47.16_-65.5,13.1314099631737,6,1
46.68_-66.24,12.4485224861745,3,2
45.57_-66.69,12.8773554521754,7,1
47.1104_-65.8308,12.5682430682604,1,1
46.95_-65.42,13.2304640751464,8,2
46.32_-66.54,15.0962959650607,4,3
46.36_-65.52,12.980541840307,2,1
45.53_-66.89,11.2304264611361,4,1
47.42_-65.06,13.7095647594471,8,2
46.15_-65.04,12.9429388388208,5,1
47.5026_-66.8395,15.7686886778294,1,1
46.2088_-68.2918,16.6541120948425,5,1
46.39_-65.63,16.724941788313,6,4
48.5874_-93.4601,18.1341278359543,7,1
45.18_-66.6,11.8198088851098,9,2
47.2516_-65.7572,15.0032320345355,1,1
47.27_-66.74,14.3026488093308,11,2
47.6891_-66.2726,9.05734251109228,1,1
47.05_-65.97,12.038716597636,7,1
47.13_-65.55,11.2342773920423,5,1
60.8731_-150.0065,7.30065233599731,6,1
47.4354_-91.6992,15.3472677763439,5,1
46.2999_-88.3301,18.1093820067619,4,1
47.6594_-92.8872,16.4887315358783,14,2
46.16_-65.1,13.2573133658687,4,2
46.21_-65.67,11.9753320286848,6,1
47.0634_-92.3844,12.3515252038867,8,1
46.13_-66.17,11.2312976085237,7,2
45.7565_-68.9518,11.4677064585553,6,1
46.69_-65.24,14.7054669513815,14,4
46.65_-65.76,8.83477506234466,6,1
47.5446_-66.9354,22.6577156155759,1,1
47.23_-65.85,13.3022341916299,6,2
45.147_-62.5492,13.7111695561923,3,1
47.82_-67.95,18.0962461927397,1,1
46.88_-65.91,5.40203467351175,4,1
46.3777_-65.2101,25.1307966203797,1,1
45.8005_-60.4747,11.7527798269043,3,1
47.5577_-67.1893,16.0711703784899,1,1
60.8799_-150.1048,4.60727669749745,4,1
47.7302_-67.4781,17.1835563528199,1,1
46.2_-65.48,13.1510300918524,6,1
46.3535_-85.1287,15.0733233813531,4,1
47.67_-67.01,11.527130728117,2,1
47.33_-66.45,10.8545042849539,12,1
46.92_-65.48,11.7497725567634,4,1
46.36_-65.96,9.13222664849411,5,1
48.0739_-92.5571,15.6346128807125,7,2
62.75_-144.5991,7.42252728871813,3,1
46.94_-65.14,11.6314880188422,4,1
48.1741_-91.8727,15.9871688034542,7,1
46.58_-65.45,9.22147677054957,7,1
47.59_-67.11,14.4441242019072,13,3
47.174_-65.6026,12.2522300282646,1,1
47.766_-67.2507,15.4593104462853,1,1
46.84_-67.26,11.7135616227948,4,1
44.7_-67.9488,18.9546247399848,6,1
47.02_-64.84,10.2654318057542,2,1
45.2_-66.5,10.50208765962,6,1
46.2512_-85.0181,15.1685896676503,4,1
46.2782_-88.4492,15.4550725704635,4,1
46.18_-65.21,8.11283960290324,4,1
45.73_-67.06,7.8041642708317,3,1
46.2977_-88.1533,17.5725698755598,3,2
60.31_-151.3169,7.42358573297874,10,1
46.57_-65.43,12.6745827585786,7,2
47.7115_-92.2485,16.3106470955109,6,1
47.43_-65.62,18.0765501921882,7,3
46.5436_-68.8299,12.7660078273241,5,1
46.88_-65.06,10.7507408062989,3,1
46.79_-65.59,13.0931196333177,11,3
45.95_-65.72,13.9165229477436,9,3
46.1936_-84.6236,15.0138581500268,10,1
46.4_-65.94,11.833966058162,3,1
64.2363_-147.899,8.19986158979283,3,1
47.02_-66.5,12.7463973382574,5,1
46.34_-65.16,12.8027658820967,6,1
45.88_-67.15,11.7812502149375,11,1
60.5285_-150.23,12.4110359600933,12,2
45.54_-66.93,13.6506448912222,6,2
47.8807_-89.0539,11.2907015318835,5,1
63.6288_-152.766,7.29012381484959,3,1
62.4678_-141.4177,7.88923741220926,6,1
47.07_-66.46,11.0016937699128,9,1
46.54_-65.34,14.4213208837319,1,1
63.5353_-152.7453,4.22006770461904,3,1
62.6615_-141.7681,5.80974506934776,3,1
63.7891_-144.6757,8.42715091447359,2,1
63.841_-144.495,10.2572237792691,3,1
45.39_-66.58,7.75588747265562,5,1
47.3794_-65.7766,16.2539841098144,1,1
46.6826_-65.467,15.041190889313,1,1
45.78_-64.45,9.45517392451999,6,1
45.6735_-88.4465,8.27815823581621,2,1
45.73_-64.87,11.4229914218819,1,1
48.1_-72.16,13.5178436382182,15,2
45.51_-66.94,9.40062383431533,4,1
47.0667_-92.4542,9.00477495138904,8,1
47.5004_-66.0457,13.0050947415037,1,1
48.3819_-93.188,11.693818477703,7,1
53.51_-60.22,4.96111683306196,8,1
46.38_-65.29,13.8894270893242,2,1
45.7833_-62.0252,14.9781483571975,2,1
45.9558_-87.5779,17.6617176256116,11,1
48.4328_-93.3692,10.9858691437341,9,1
46.12_-64.45,10.5246654070787,3,1
46.49_-65.73,14.2677049212079,3,1
46.76_-65.6,6.61026204400984,5,1
47.4062_-66.0956,12.9284231681899,1,1
45.37_-66.55,11.5456960330581,9,2
47.38_-65.69,13.811460368507,8,2
62.71_-142.2918,4.55129346798585,1,1
47.01_-66.73,7.70141664536305,8,1
47.1_-65.66,12.0927388796413,11,1
45.1547_-87.86,12.430865445336,9,1
45.68_-65.07,16.0516371858318,10,2
45.9991_-90.1486,16.177728863479,6,2
46.47_-65.88,15.3036892459731,5,2
47.3_-65.72,10.2591278327975,15,1
45.44_-66.75,12.1075147180971,1,1
47.01_-66.06,12.7510632580711,5,1
45.0533_-63.0069,7.35862332907021,3,1
48.5649_-95.2803,14.3904897437889,8,1
47.4243_-65.7522,17.1107978681929,1,1
46.61_-65.68,12.3924398909331,3,1
47.9256_-93.3807,14.383905865918,5,1
46.44_-65.86,13.8182794117037,3,1
47.5498_-66.6697,13.8063785997868,1,1
46.227_-87.3589,15.1883763418064,8,1
45.1957_-84.247,15.1685896676503,1,1
44.6401_-64.3279,13.8063785997868,1,1
47.22_-65.77,11.4962260274723,7,1
47.09_-65.84,16.2771130688467,2,2
44.1749_-65.8188,8.83493768032558,3,1
46.06_-65.76,14.1353799861119,4,1
45.21_-66.73,8.62386593688636,3,1
47.1_-65.67,10.1315271486975,5,1
48.1589_-94.0837,10.1703342929917,8,1
47.18_-65.53,13.9034437029843,5,2
44.926_-62.5318,14.344037897518,3,1
44.9969_-62.2428,8.89828604015788,3,1
46.38_-65.79,11.6986412513356,4,1
47.08_-66.8,8.06759383049162,5,1
44.7108_-63.3416,10.5903151639856,3,1
64.1537_-147.5238,8.36280792070296,3,1
46.06_-65.37,11.8049729949095,3,1
46.57_-65.64,10.6184138299682,5,1
46.06_-66.31,14.2589751637917,8,3
45.2529_-68.1795,7.01676247091386,5,1
47.4_-69.85,12.9222642351291,11,2
47.14_-66.65,19.3597781424135,1,1
45.99_-64.77,12.6977358522777,4,1
45.92_-64.91,13.4954049358863,25,5
47.25_-65.39,12.4291611397631,7,2
47.87_-65.87,14.3687464170005,8,3
47.31_-66.19,9.46860704062575,5,1
45.48_-66.91,12.8563293656046,7,2
47.06_-66.63,11.5939115930581,5,1
45.8564_-87.7126,14.300520606813,8,1
47.79_-66.78,16.0493138202245,3,1
49.11_-54.97,5.97288633491489,41,1
48.4688_-92.9108,16.1240368665321,16,2
46.9929_-66.2749,13.8509595598769,1,1
46.43_-65.72,12.7144213066699,11,2
46.9948_-65.699,12.2938993317143,1,1
44.372_-66.2268,8.3798561877728,3,1
64.487_-151.5874,9.06568842007357,3,1
48.3454_-93.2931,12.2121334142236,3,1
47.21_-66.34,11.390481032682,8,1
45.3276_-61.9914,19.3599131674089,3,1
47.17_-65.95,10.8921437591598,3,1
45.6_-66.69,11.57940024489,4,3
45.1471_-62.1548,11.7562459940322,3,1
48.2919_-94.0958,7.85201978016024,5,1
46.19_-65.4,11.9589058315123,13,1
46.83_-65.04,10.9985870374879,3,1
46.03_-67.03,14.7272435860428,5,4
46.31_-65.25,14.4297302602404,4,3
46.63_-65.28,14.9374943033191,8,3
46.94_-65.07,10.9693583877688,13,1
48.77_-55.43,8.67175404213339,45,1
46.38_-65.4,13.8702764542885,4,1
61.6576_-150.7022,10.7030271406232,3,1
46.18_-64.99,12.6874845723777,5,2
46.96_-65.21,8.6127674539853,3,1
62.609_-142.2877,3.81093412051649,1,1
44.3507_-74.906,13.9477356645084,4,1
46.4533_-93.4547,10.1654515724845,10,1
46.5839_-69.8544,12.3455255165074,5,1
46.1225_-90.793,9.17978165022308,5,1
46.16_-66.22,8.45045627467616,5,2
46.12_-63.84,12.5999612562428,4,2
46.62_-67.33,15.8847976616407,6,3
45.8993_-65.0821,8.48656692475099,1,1
47.8273_-91.203,15.5256766637275,12,3
47.2_-65.42,12.5522511698253,10,2
47.0912_-66.4984,15.1658205511987,1,1
47.7_-66.19,18.1296605395487,1,1
47.22_-65.81,14.0265467619295,4,1
47.8996_-89.0625,18.2748531390453,6,1
45.9491_-88.9357,17.0752424763398,10,3
46.02_-65.83,13.1037676733894,10,4
47.37_-65.62,12.1795179572968,3,1
48.3988_-94.7864,10.7313875926203,7,1
63.5583_-141.1779,8.17727824334666,3,1
48.1137_-93.7255,7.99766699333146,6,1
47.5457_-65.7544,15.2880960889609,1,1
46.6_-65.54,14.4502858208682,3,1
44.6132_-65.4112,13.3894197326754,4,2
46.59_-65.63,11.8296690885794,1,1
46.18_-65.57,9.94589051214172,5,1
47.33_-66.47,10.8761779427154,2,1
47.3852_-92.683,11.8654263224765,9,1
45.91_-65.64,15.4567154115173,2,1
45.93_-66.95,9.12218235611863,3,1
46.85_-65.84,14.7578331709511,4,1
46.82_-65.96,10.276020521125,4,1
43.2872_-70.8199,13.7031936160305,11,2
47.06_-66.04,15.4549430877754,4,2
46.34_-66.43,12.5351799115509,16,2
46.56_-65.29,13.7930183900568,8,1
60.8827_-150.2912,11.4590160294118,10,1
60.4615_-150.8566,7.79738573022926,9,1
46.0667_-87.6738,9.77138719129331,2,1
44.248_-65.4682,8.18430370285547,3,1
45.67_-64.9,14.0408642264356,6,1
46.34_-65.33,14.3170526081611,4,2
46.9_-65.63,9.30283912965403,5,1
48.3885_-94.5498,14.0342779513857,7,1
45.53_-67.03,12.9284231681899,1,1
47.21_-65.74,16.2485678028473,14,5
47.59_-67.19,16.2048847391171,7,4
48.116_-93.5934,13.13547665097,8,1
45.47_-66.71,12.0256631247142,4,2
44.4557_-85.3918,10.7495426792939,5,1
47.15_-66.03,12.3923107520676,9,1
46.66_-66.06,15.9787011000648,4,1
47.25_-66.12,11.6375237991254,5,1
47.03_-65.14,11.7079543390336,6,1
48.4912_-93.5558,12.2103145166227,9,1
46.58_-65.42,12.2832735289944,9,2
48.0194_-93.7159,6.95963938485449,9,1
44.8884_-63.3711,12.0233132707965,2,1
47.1_-65.74,11.970609177075,11,1
60.5626_-151.1069,8.86478251984189,6,1
46.49_-65.65,14.6643795567641,5,1
45.7937_-89.3859,15.3980509064534,2,1
46.0695_-87.7931,10.9446542150133,4,1
46.2058_-87.3256,18.8786909962661,4,1
46.13_-66.44,14.3657835608399,2,1
47.36_-66.11,12.6321729147209,3,2
47.22_-65.8,12.6551310314336,9,1
60.537_-150.5115,15.175559564446,13,3
60.5449_-150.4108,7.04311723289031,9,1
45.88_-70.86,12.3919382784363,3,1
45.4258_-62.3745,11.8732960948727,2,1
47.73_-67.8,7.96590878063224,1,1
47.29_-66.36,10.7314368671499,8,1
45.4284_-69.5229,18.9044687238847,8,1
47.2958_-92.9179,13.1078673763631,3,1
46.5_-65.93,13.9094259637469,7,2
45.301_-83.5726,15.2474434261431,21,2
45.85_-67.38,11.7215533078301,1,1
48.1002_-92.1665,15.9155127902542,9,1
47.26_-65.98,11.9690413853298,4,1
45.33_-66.59,12.4350042962698,7,3
48.0739_-92.0729,8.83754447027619,6,1
53.65_-61.36,6.22928516609795,1,1
47.9909_-89.8436,15.3250186344553,9,1
47.7132_-92.7481,11.2747349814371,1,1
46.3019_-85.8222,16.2100475320246,5,1
46.2_-66.18,12.8161911284332,7,3
46.4476_-65.3276,15.3785698151533,1,1
46.57_-65.74,15.1860239941614,4,1
48.3437_-93.7557,7.03488529746429,5,1
47.4_-65.64,14.6258137939592,7,1
47.29_-65.54,11.1322770637721,4,1
46.2_-66.41,10.6584348429147,5,1
46.7875_-91.1326,15.905521218083,2,1
46.39_-66.9,12.7405570789716,3,1
47.38_-66.6,12.209393961149,4,1
45.25_-66.46,11.1914581898175,17,3
47.7011_-67.6042,18.1560176990457,1,1
47.8_-65.19,8.60703468588525,1,1
47.35_-64.99,9.40560258650589,2,1
48.0427_-92.2618,12.1670757625831,7,1
45.99_-66.77,11.7853668855675,5,2
44.8432_-69.0145,19.9147268917736,7,2
46.77_-65.98,12.4677511630013,17,2
60.6687_-150.6583,15.0562492055408,18,3
45.8953_-87.595,9.86943438266908,4,1
46.9303_-92.2971,13.6756829627305,7,2
47.3282_-92.5223,6.82958939267686,6,1
46.37_-65.93,12.1280316716156,6,1
46.47_-65.98,13.68972965053,3,1
46.7_-65.19,11.7303860380544,18,3
46.75_-65.1,11.1525874369573,3,1
47.5_-65.68,11.2056189784105,6,1
46.9906_-69.1201,27.9271169870078,9,2
63.7167_-151.6905,5.89413002226612,3,1
64.9485_-147.8566,12.4569255187057,3,1
45.5832_-65.1414,7.95549969473036,1,1
47.7676_-93.8477,22.9781836459227,17,2
63.0913_-142.9921,5.17670925758176,3,1
46.19_-65.53,12.431424476221,10,3
46.73_-67.72,18.3396784032905,2,1
47.4298_-66.7129,14.4952658835696,3,1
47.39_-65.73,12.2120489973118,6,1
46.11_-66.1,8.20579558884796,6,1
45.2771_-62.3571,13.2575054840838,3,2
46.1_-65.47,14.0504953206777,4,2
46.63_-66.17,11.1286626329001,6,1
46.45_-66.1,12.1860125521954,7,2
45.25_-65.87,9.49182429192225,3,1
46.83_-65.45,14.2586541370129,6,2
46.28_-66.01,12.2147608927224,4,1
46.68_-65.18,13.7625066747107,10,3
46.517_-88.2466,5.22121350158981,2,1
45.4163_-64.7589,12.6454316366076,3,1
62.0295_-145.0605,5.35898734826072,3,1
47.25_-65.41,11.1318369728462,8,1
46.08_-65.57,12.6747528059725,8,1
46.0308_-86.2672,10.8456597266162,3,1
47.45_-65.72,12.3867304160562,6,2
46.1594_-85.2095,16.0710260146546,11,1
48.099_-91.9414,13.4584440117237,2,2
46.48_-66.03,14.8501368709473,9,2
47.04_-65.75,9.04193176629758,9,1
46.71_-65.38,11.6790161219067,6,3
47.7466_-94.0664,8.50770192773101,8,1
60.128_-150.9739,7.9126077657085,3,1
47.47_-65.77,12.3064973603973,11,3
47.47_-65.6,11.8494538711786,8,1
46.26_-65.32,12.3287822781548,6,2
46.34_-65.04,10.5263903345301,3,1
46.92_-65.55,15.2106449303377,7,2
47.5012_-93.1174,14.2859723925586,8,1
47.47_-66.45,14.9101101192171,3,1
47.3_-65.53,7.57098881031035,6,1
47.32_-66.36,7.98078271121307,3,1
45.7084_-88.7911,14.6538011393828,12,1
45.4603_-89.933,12.0969295508093,9,2
45.29_-66.89,12.2012271828784,10,2
46.0167_-86.7971,16.6888675304537,10,1
45.97_-64.36,10.3378561121678,3,1
46.23_-66.18,12.1253704346592,5,2
46.87_-66.04,8.52930713390801,9,1
44.9668_-63.057,17.7698437819971,2,1
47.46_-65.07,12.3263539129086,2,1
46.63_-65.69,11.2675915020048,11,2
47.53_-65.7,12.6890044558738,9,2
45.74_-66.64,13.8165746801821,6,1
47.4096_-66.0386,19.0040836319767,1,1
47.35_-65.59,10.8162861099989,4,1
60.8631_-149.8597,8.53966147565101,11,2
45.9396_-87.5054,10.7816253753166,5,1
45.9104_-87.4981,7.92392219294769,4,1
48.4186_-93.6003,18.4387966010031,16,2
46.23_-65.05,12.110156115108,4,1
45.3868_-84.7839,11.5551707331842,2,1
45.99_-65.05,14.3176597052863,4,1
64.9444_-150.1668,11.1447355391402,3,1
47.5884_-93.1316,10.1655536795414,9,1
46.2588_-89.4896,18.0020442026797,6,2
47.6_-67.11,15.1545579525387,18,4
46.1275_-85.7243,15.9654710871591,8,2
47.765_-91.704,11.6802066873622,8,1
47.56_-66.82,7.30381969449842,2,1
46.29_-66.96,13.4463251072412,4,1
47.5628_-91.2369,7.82886601971638,9,1
48.86_-68.99,12.1705256417172,17,3
45.16_-66.81,11.2085280748329,2,1
44.69_-66.75,11.3545555829233,3,1
45.8616_-90.0781,17.2708107833989,15,2
46.13_-65.49,13.5601004288023,8,3
46.26_-70.47,8.54668188833005,18,1
47.8635_-92.0972,14.1486259914653,7,1
47.13_-65.82,10.6891554575073,11,1
45.5192_-89.3724,11.3370335196695,5,1
46.47_-65.21,10.9796647470681,4,2
46.09_-65.74,11.4282722495633,3,1
46.3646_-66.0541,9.45541791999529,2,1
45.36_-66.42,12.037938688402,22,4
64.9947_-151.9472,6.78578998006667,3,1
46.1_-64.38,8.30370962965436,4,1
48.4377_-93.8446,13.5048999804293,11,1
47.1914_-68.3219,10.8952616059771,5,1
49.37_-55.54,7.72021461401869,1,1
45.44_-65.37,10.7845669516253,13,3
44.3733_-64.9941,15.216568968843,3,1
47.0828_-92.8681,5.76555941997189,2,1
45.68_-67.32,13.4831553730487,8,2
46.88_-65.54,13.8122551283901,4,1
47.9564_-67.872,13.2549490878493,1,1
46.01_-65.66,14.1708840194827,15,4
46.36_-65.53,11.5332769420707,7,2
46.9988_-65.9053,16.1820040706871,1,1
46.9993_-66.3853,16.4331967152067,1,1
45.92_-65.35,11.8216481266126,6,1
47.38_-66.3,9.16808016981825,5,2
48.2891_-92.5206,15.0985433385644,7,1
45.17_-66.7,11.9191816009401,6,2
45.09_-72.11,15.1295345702955,5,4
45.96_-64.24,13.7198987650701,3,1
47_-65.21,11.7371608821177,5,1
47.8395_-90.8436,9.70902803018331,7,1
46.16_-65.04,14.4919696846703,3,1
47.5196_-66.1766,9.59507813086448,1,1
48.1024_-91.9734,10.0205484578767,8,1
60.714_-150.4875,15.1412352394537,11,1
48.508_-93.7497,13.3482349331956,14,1
46.1_-65.58,16.9862260861288,3,1
48.7298_-95.1263,16.7549583949357,7,2
47.14_-65.4,11.6996515599305,11,1
47.6716_-93.5225,11.9689416980118,15,2
46.1684_-91.1607,20.7432285521347,8,2
60.3839_-150.7852,11.1378116791921,9,1
46.37_-65.57,15.1567086796946,2,1
48.0419_-93.6077,13.2509938451073,3,1
45.9541_-84.8324,11.8858832894215,4,1
